Freq,Intensity
226.118081888,-63136079.987132885
226.119195469,-119766838.23448257
226.12030905,-138361367.4176774
226.121422631,-95976621.33788456
226.122536212,-95239093.5805435
226.123649793,5016431.03329983
226.124763374,191257409.76015538
226.125876956,143453802.33498564
226.126990537,8741291.57097601
226.128104118,-75667265.23021811
226.129217699,-39753042.00585828
226.13033128,138781833.85369432
226.131444861,59577898.37780174
226.132558442,-11788102.520683302
226.133672023,108684856.2726331
226.134785604,158450386.91979712
226.135899185,-91218410.05018924
226.137012766,-233688494.9048475
226.138126347,-363442379.0228109
226.139239928,-363909291.39363706
226.140353509,-345694104.0850871
226.14146709,-180385122.1059202
226.142580672,322287080.48381066
226.143694253,0.0
226.144807834,0.0
226.145921415,0.0
226.147034996,0.0
226.148148577,0.0
226.149262158,0.0
226.150375739,0.0
226.15148932,0.0
226.152602901,0.0
226.153716482,0.0
226.154830063,0.0
226.155943644,0.0
226.157057225,-128478777.86667974
226.158170806,-381710694.85929394
226.159284388,-137632123.56827953
226.160397969,13892654.06052309
226.16151155,76581998.13694818
226.162625131,-8270114.88399319
226.163738712,-17506081.283812184
226.164852293,202207627.70607302
226.165965874,317115816.1505701
226.167079455,-230898470.3750604
226.168193036,-211229787.85118523
226.169306617,-288325829.8495715
226.170420198,-232318082.9893742
226.171533779,-228567556.07588127
226.17264736,14671207.488512916
226.173760941,4988287.23877746
226.174874522,280535045.2625581
226.175988104,404945196.8762078
226.177101685,401255246.4451649
226.178215266,603653840.5969223
226.179328847,-215770196.96840337
226.180442428,115514654.50791632
226.181556009,109313135.58219104
226.18266959,247128864.25281522
226.183783171,-44810532.507815026
226.184896752,19140764.653491125
226.186010333,-131523634.83174495
226.187123914,-63814342.56723163
226.188237495,-130400985.57896437
226.189351076,-274019309.0927695
226.190464657,-82464863.34833565
226.191578238,-69581933.17869504
226.19269182,-347499278.46479696
226.193805401,167855555.73449373
226.194918982,-4415901.070682074
226.196032563,156847063.6806838
226.197146144,272633351.5098992
226.198259725,-267081341.07601514
226.199373306,-480599082.02392423
226.200486887,-209288654.1135505
226.201600468,383751218.639042
226.202714049,188651717.4170951
226.20382763,21466924.153986957
226.204941211,-31318586.699020013
226.206054792,1676200.485543215
226.207168373,87113194.54291174
226.208281954,102368412.76129472
226.209395536,-216236255.79771933
226.210509117,-181692974.81577343
226.211622698,89815712.41250688
226.212736279,298237828.2534864
226.21384986,141553095.8790707
226.214963441,-106976872.14919369
226.216077022,-105934331.7677526
226.217190603,-55562138.609875046
226.218304184,-92397803.82375474
226.219417765,-165777195.78480393
226.220531346,-189975821.89422664
226.221644927,-181829440.9130447
226.222758508,-116401079.62040377
226.223872089,169532795.56128606
226.22498567,246790172.71156216
226.226099252,-11851283.936108671
226.227212833,86182594.08061871
226.228326414,393681230.7695169
226.229439995,387636463.5929679
226.230553576,197170798.6513643
226.231667157,267980661.3695011
226.232780738,300334360.28007567
226.233894319,-27413087.76058504
226.2350079,-245778347.93929872
226.236121481,-366993117.9335305
226.237235062,-266417880.72242033
226.238348643,147418032.2838473
226.239462224,12348336.180499405
226.240575805,126765334.92386866
226.241689387,-122153199.58752032
226.242802968,-488380733.012589
226.243916549,-487122929.3579688
226.24503013,8412893.228559563
226.246143711,295644214.4085923
226.247257292,354964834.7934473
226.248370873,35821541.8646704
226.249484454,68660970.98061188
226.250598035,-17517619.545827936
226.251711616,67720946.26031972
226.252825197,309498886.63067967
226.253938778,290842454.5839433
226.255052359,80832409.15560828
226.25616594,-318296622.1939958
226.257279521,-191242656.78795522
226.258393103,78467662.62263803
226.259506684,-379819971.3968883
226.260620265,-102334208.4822965
226.261733846,34162795.0069079
226.262847427,238457328.01297432
226.263961008,315164514.9272885
226.265074589,176314390.71559885
226.26618817,260480819.46364373
226.267301751,135744306.91974068
226.268415332,130632380.69083181
226.269528913,180254679.43712643
226.270642494,326843547.4967526
226.271756075,541158405.2942173
226.272869656,497743758.57223296
226.273983237,109294667.88729396
226.275096819,99013794.89282335
226.2762104,18763833.317049235
226.277323981,209545445.797607
226.278437562,179649061.086545
226.279551143,-102778242.93475391
226.280664724,-597867238.8626034
226.281778305,-298233512.0841122
226.282891886,-192711383.38177904
226.284005467,-215237154.43336847
226.285119048,16426663.349879973
226.286232629,278737229.12690866
226.28734621,474102145.3943474
226.288459791,343029921.951532
226.289573372,132150454.83467677
226.290686953,66782789.5229792
226.291800535,13471744.383598296
226.292914116,-187129781.24604914
226.294027697,-192615549.10185766
226.295141278,-68679116.1353944
226.296254859,-29232042.92771902
226.29736844,17281603.26070264
226.298482021,84663545.58013734
226.299595602,359467895.2477276
226.300709183,355813675.0095001
226.301822764,185395209.45774043
226.302936345,249305293.86358503
226.304049926,231347832.07931688
226.305163507,119113366.45276286
226.306277088,-100967501.14744905
226.307390669,-215111105.98834154
226.308504251,-116810143.88108999
226.309617832,37510243.6632224
226.310731413,178787539.52463856
226.311844994,88666205.83816864
226.312958575,40158192.55952396
226.314072156,285967669.6042107
226.315185737,564848259.694724
226.316299318,61372830.11941813
226.317412899,45095053.87635288
226.31852648,216037545.3394966
226.319640061,67356717.25233503
226.320753642,-89430556.2965307
226.321867223,-98136054.59651579
226.322980804,7838868.820915172
226.324094385,-57338012.77435698
226.325207967,44345760.61738104
226.326321548,-24247326.06833073
226.327435129,-139504458.30047467
226.32854871,-231121280.89563796
226.329662291,-274745651.538379
226.330775872,-288462483.25000465
226.331889453,114412509.49365748
226.333003034,569999647.9295352
226.334116615,251415045.58283415
226.335230196,-174280102.50808823
226.336343777,495302163.72461426
226.337457358,106984442.47872962
226.338570939,-430257934.3106215
226.33968452,8629557.035706671
226.340798101,84131575.77261147
226.341911683,238708806.7743723
226.343025264,457151158.5170617
226.344138845,-20987151.436162453
226.345252426,-85906996.18295075
226.346366007,-411136744.7828599
226.347479588,-109310968.70299263
226.348593169,-180973216.42317414
226.34970675,-120852998.54639047
226.350820331,-79379005.54925394
226.351933912,35828237.43736326
226.353047493,418613000.19469094
226.354161074,-10715760.603337977
226.355274655,-76479214.68567018
226.356388236,-45855486.362642646
226.357501817,31802723.232102487
226.358615399,-99535604.22935054
226.35972898,1044225550.7902639
226.360842561,1826513075.7616692
226.361956142,954202109.1862324
226.363069723,300152018.6617691
226.364183304,-87021756.03700401
226.365296885,-118314021.08546364
226.366410466,-43704368.82787484
226.367524047,99213931.29239966
226.368637628,158533489.93469062
226.369751209,110933808.57974328
226.37086479,-127369659.29256293
226.371978371,-236595336.82249844
226.373091952,-102218680.77330112
226.374205534,174735137.11212245
226.375319115,344318322.5594775
226.376432696,177675710.89926028
226.377546277,178061746.84998176
226.378659858,236114122.27910605
226.379773439,89678412.5791972
226.38088702,6678174.693782322
226.382000601,-141217204.8580682
226.383114182,-233041129.78234413
226.384227763,-39778525.05918459
226.385341344,129743265.14686948
226.386454925,193581174.6293058
226.387568506,75742491.90000062
226.388682087,-189433830.65108442
226.389795668,-219627954.82565972
226.39090925,-114755543.54425415
226.392022831,-28604358.66214028
226.393136412,106975389.82682317
226.394249993,131949965.90678148
226.395363574,-81603339.89853004
226.396477155,-52734149.46303742
226.397590736,68351469.90419897
226.398704317,106277940.55147646
226.399817898,59558232.88408221
226.400931479,176608554.68191266
226.40204506,213852558.01048297
226.403158641,-43785845.271918796
226.404272222,59574623.14266125
226.405385803,153147081.15407765
226.406499384,-21384442.832619168
226.407612966,-54516713.687223546
226.408726547,305098874.6141644
226.409840128,206540424.26884526
226.410953709,140800822.64375585
226.41206729,379239531.6294797
226.413180871,129728709.34272663
226.414294452,182024216.62707722
226.415408033,-72760889.8906561
226.416521614,-141024818.4648706
226.417635195,-285984900.597829
226.418748776,-28195527.566538785
226.419862357,424407608.19507027
226.420975938,310946141.1216875
226.422089519,-86438916.20706898
226.4232031,-117819098.49386059
226.424316682,445567957.4765512
226.425430263,51042287.30245258
226.426543844,75178681.99870826
226.427657425,141258583.20425656
226.428771006,-66630342.049824946
226.429884587,74416267.77215116
226.430998168,109373604.7164539
226.432111749,-52440247.905236386
226.43322533,-102410497.46349928
226.434338911,-307951970.27713895
226.435452492,-281386735.87448746
226.436566073,-306635130.6009562
226.437679654,-49387042.84597825
226.438793235,101365384.30024391
226.439906816,24391003.688912097
226.441020398,54295573.454179615
226.442133979,53717628.600402325
226.44324756,-60312126.165550195
226.444361141,-82402114.92242047
226.445474722,-148494507.32001773
226.446588303,-303358013.52000326
226.447701884,-25568625.721318774
226.448815465,125177464.96588448
226.449929046,-77431768.07898407
226.451042627,119253217.76578344
226.452156208,146567901.2516467
226.453269789,-51962751.36324001
226.45438337,200420500.01966578
226.455496951,213440225.66535988
226.456610532,98429849.21250805
226.457724114,75568871.37767069
226.458837695,113280242.99992391
226.459951276,392146518.4829508
226.461064857,424330184.3020816
226.462178438,20531848.62646709
226.463292019,-89076554.22115214
226.4644056,58556429.966247335
226.465519181,-5189393.0518196095
226.466632762,-193559471.8710887
226.467746343,-367337661.74669284
226.468859924,-232725913.7880739
226.469973505,136230534.19428918
226.471087086,172057497.1903677
226.472200667,-18305909.282116015
226.473314248,-150396405.9357459
226.47442783,-56535390.751213424
226.475541411,239627124.37995565
226.476654992,82371562.65696515
226.477768573,-80774688.23619327
226.478882154,-100633417.20735402
226.479995735,-279756843.15368545
226.481109316,-339441055.60675377
226.482222897,-118593543.17868198
226.483336478,93505758.79385927
226.484450059,-193545329.38141662
226.48556364,-255954235.07309192
226.486677221,-90877640.27957463
226.487790802,-36720376.87854049
226.488904383,142472824.13128057
226.490017964,-44735955.27763674
226.491131546,-21111668.10006508
226.492245127,-329719826.60744554
226.493358708,-40376363.82821722
226.494472289,55434317.16040659
226.49558587,-1849739.1640999357
226.496699451,-132658988.97205521
226.497813032,-216953693.77197725
226.498926613,247732853.4832064
226.500040194,711942374.36814
226.501153775,464635957.9232188
226.502267356,224859355.4972765
226.503380937,362168076.56249046
226.504494518,333937697.7928297
226.505608099,322314577.5672598
226.506721681,181897302.10965505
226.507835262,-39924406.453696124
226.508948843,295950355.77560997
226.510062424,613533277.6921426
226.511176005,-74408891.41980636
226.512289586,-38937189.87204984
226.513403167,46628829.14204206
226.514516748,-178830890.96654207
226.515630329,-153507417.30480462
226.51674391,-58977313.70467388
226.517857491,-344409264.7080214
226.518971072,-130429827.86857083
226.520084653,-369448515.00258225
226.521198234,-515097434.931369
226.522311815,-306969395.0813265
226.523425397,85801817.63677445
226.524538978,72477618.6278667
226.525652559,-45954868.76282491
226.52676614,-59431420.63910831
226.527879721,478787.09871930035
226.528993302,-4412527.3980871355
226.530106883,-128207690.81233354
226.531220464,-236218458.49868032
226.532334045,-276883453.8940337
226.533447626,-71658937.59431306
226.534561207,157342818.04734907
226.535674788,170092702.75034127
226.536788369,11995471.26046274
226.53790195,-149701840.6803455
226.539015531,-97346998.0145208
226.540129113,-170364208.44671312
226.541242694,-4240568.833875813
226.542356275,297135621.83527243
226.543469856,386633929.443011
226.544583437,310710625.2012178
226.545697018,103200998.07950434
226.546810599,-38405977.24889071
226.54792418,-249129909.4724024
226.549037761,-250905618.92291385
226.550151342,56403351.16356513
226.551264923,139926307.7585735
226.552378504,169777501.65150246
226.553492085,255432667.38516518
226.554605666,215261315.98999402
226.555719247,184490917.1920654
226.556832829,225024330.39371496
226.55794641,44548171.69637111
226.559059991,-159123093.04647082
226.560173572,-56162476.217438914
226.561287153,-237733005.45102364
226.562400734,-483352126.79187155
226.563514315,-258466601.35569525
226.564627896,-44853754.944503434
226.565741477,151699356.3780278
226.566855058,158163700.31774026
226.567968639,84795170.79658903
226.56908222,-210911442.85475424
226.570195801,-267099964.8461405
226.571309382,246565127.86384168
226.572422963,134405969.99927124
226.573536545,-50402250.3532569
226.574650126,-131395515.06690507
226.575763707,-46178407.56942234
226.576877288,136404195.29930326
226.577990869,155278987.4897838
226.57910445,-34065267.24043432
226.580218031,-136409465.49341613
226.581331612,-165347899.13471225
226.582445193,-368234397.70957106
226.583558774,-95309827.54221785
226.584672355,-329657085.7252931
226.585785936,14377173.539228749
226.586899517,21218488.69813841
226.588013098,-263656813.86038244
226.589126679,78466048.6337273
226.590240261,192460598.99345604
226.591353842,48660003.9207665
226.592467423,-32600076.53889069
226.593581004,72856550.49478626
226.594694585,-88392863.13960929
226.595808166,-115023981.13070637
226.596921747,-204402625.99991763
226.598035328,7079802.190890578
226.599148909,-26314856.893133927
226.60026249,-58586042.20271127
226.601376071,44255065.14496905
226.602489652,12222868.811831778
226.603603233,240070647.5245902
226.604716814,167936587.26043397
226.605830395,77886957.64046673
226.606943977,38778567.242770806
226.608057558,-5042252.612369957
226.609171139,-63456550.86018877
226.61028472,-59256172.26657756
226.611398301,1003175.7742630931
226.612511882,-94711715.70278183
226.613625463,-253861145.69626877
226.614739044,-86667887.38527486
226.615852625,-248763047.3989628
226.616966206,-317740870.4135471
226.618079787,-13157480.083099768
226.619193368,98457589.0916211
226.620306949,55791909.81313556
226.62142053,7915782.27714308
226.622534111,15812363.127626108
226.623647693,-33770598.59583943
226.624761274,-150409834.4012523
226.625874855,-251959824.78775993
226.626988436,-239860703.96431872
226.628102017,-204199197.63110432
226.629215598,-69005730.27077816
226.630329179,47349566.714320816
226.63144276,354316591.6657108
226.632556341,1317875367.32986
226.633669922,1377803612.9253147
226.634783503,380694258.3864984
226.635897084,-3829372.8538294607
226.637010665,-127521470.6488471
226.638124246,-26869430.100362953
226.639237828,127517911.99595064
226.640351409,80628967.4404997
226.64146499,-18495733.33604338
226.642578571,98753510.86083113
226.643692152,134187578.76763518
226.644805733,251989243.7058969
226.645919314,58067048.83788893
226.647032895,63673935.531764925
226.648146476,188708315.76176065
226.649260057,149844514.95205623
226.650373638,39910694.1357417
226.651487219,-486026.0344921406
226.6526008,-264676034.65323812
226.653714381,-201537938.94991267
226.654827962,-206000082.90977928
226.655941544,-316714332.8735207
226.657055125,-379609779.7748843
226.658168706,-277214641.3105798
226.659282287,685370948.7035487
226.660395868,3626902245.3525777
226.661509449,1306744914.5891974
226.66262303,-470215862.7652671
226.663736611,691417187.3229492
226.664850192,1662304346.4520683
226.665963773,650317406.4926852
226.667077354,174819746.4809454
226.668190935,112724304.44279893
226.669304516,-19613692.27221547
226.670418097,324005389.4118413
226.671531678,-44876503.761849
226.67264526,-170702188.57317278
226.673758841,-191724948.85426223
226.674872422,3090105.4534096587
226.675986003,-86793472.82092746
226.677099584,-38434690.063635446
226.678213165,-290091225.6528099
226.679326746,761201470.9321324
226.680440327,1722344726.6794415
226.681553908,919302878.3041801
226.682667489,112828396.24054253
226.68378107,-22975826.030573428
226.684894651,-116243980.69227867
226.686008232,-69777813.83907673
226.687121813,-96430986.58289684
226.688235394,-253463409.21052116
226.689348976,-346931935.58592236
226.690462557,27562219.85889244
226.691576138,439686913.4360575
226.692689719,221238829.89995447
226.6938033,-233955935.10043016
226.694916881,-411552047.3632601
226.696030462,-186693900.51735786
226.697144043,-134906663.54028845
226.698257624,55529612.562667035
226.699371205,103789415.21608607
226.700484786,150953745.4315762
226.701598367,188627563.61425805
226.702711948,178137652.97402397
226.703825529,236296816.17523485
226.70493911,155919965.4706262
226.706052692,27740725.604783956
226.707166273,-153000698.15449828
226.708279854,-214888328.47837684
226.709393435,-59027732.72831982
226.710507016,-41349160.23836726
226.711620597,-71471860.24010158
226.712734178,63361293.004661426
226.713847759,340855456.90254956
226.71496134,401904863.50693697
226.716074921,271803581.8830321
226.717188502,311571643.83561844
226.718302083,178754343.8267681
226.719415664,145500164.30671066
226.720529245,170047333.28724235
226.721642826,101586627.40513434
226.722756408,-133736632.63658841
226.723869989,58173595.86487578
226.72498357,230990109.1035644
226.726097151,302780243.9489046
226.727210732,13537895.167314803
226.728324313,-290380804.204368
226.729437894,-72735828.58702618
226.730551475,11277842.23619967
226.731665056,-3777110.098853528
226.732778637,142595502.76891595
226.733892218,216800613.39493775
226.735005799,268140841.2200886
226.73611938,150829160.7159596
226.737232961,-132970031.56669535
226.738346542,256344211.2571595
226.739460124,239688729.18226033
226.740573705,176566504.24382704
226.741687286,7938923.4851473635
226.742800867,153074417.6721008
226.743914448,187692924.49621642
226.745028029,101444149.14452258
226.74614161,351843804.2883925
226.747255191,179188524.18735737
226.748368772,-159152893.2785227
226.749482353,-123279889.00654854
226.750595934,-198242576.85585728
226.751709515,-208158208.2821953
226.752823096,26795733.67058649
226.753936677,4466239.738393932
226.755050259,24918030.210474163
226.75616384,41942514.79489629
226.757277421,-420284435.6469169
226.758391002,-100447331.1023047
226.759504583,-70682222.70999353
226.760618164,-324637251.77149236
226.761731745,19459571.038290735
226.762845326,166094062.4834615
226.763958907,227528431.88933137
226.765072488,422276855.9135199
226.766186069,476527386.03169084
226.76729965,306510348.8154051
226.768413231,-12998323.352378527
226.769526812,71378389.9236051
226.770640393,15653969.159304654
226.771753975,174390689.417466
226.772867556,329188788.45960283
226.773981137,163509564.75877133
226.775094718,89999138.45637423
226.776208299,-7673093.352229438
226.77732188,99527150.77087803
226.778435461,95984032.61264652
226.779549042,-327558270.4831638
226.780662623,-555475964.4724106
226.781776204,-445748056.5980268
226.782889785,-173765600.84216604
226.784003366,159363998.84491262
226.785116947,255185173.51637152
226.786230528,59813003.59996264
226.787344109,169959360.81223407
226.788457691,118457629.04365677
226.789571272,-165929728.5038074
226.790684853,-161574436.49912095
226.791798434,-283655361.89210194
226.792912015,-257891246.99528724
226.794025596,-128199683.8314305
226.795139177,-101804323.02204922
226.796252758,146735404.23392045
226.797366339,230213086.39042228
226.79847992,184405805.06302902
226.799593501,46612377.442835234
226.800707082,105042982.46913336
226.801820663,35952060.22116723
226.802934244,-54169887.90845903
226.804047825,27205312.63429994
226.805161407,293853319.3122927
226.806274988,274287851.1098723
226.807388569,-246156489.36848155
226.80850215,-280264912.8639145
226.809615731,-200827838.45590535
226.810729312,42978902.41781907
226.811842893,73479484.40527101
226.812956474,-118947085.73041467
226.814070055,-204783565.69826552
226.815183636,-4660469.833566843
226.816297217,13009436.09703912
226.817410798,160134500.0115775
226.818524379,74190689.5838577
226.81963796,133440334.84745155
226.820751541,289623367.76830745
226.821865123,179319367.344114
226.822978704,-118222928.97992426
226.824092285,-56788485.76455266
226.825205866,86194826.09416701
226.826319447,-217787910.7176927
226.827433028,-316223873.97538465
226.828546609,108241583.7518698
226.82966019,-139658906.11997354
226.830773771,-417354565.0430443
226.831887352,-44569732.39268541
226.833000933,-104371721.1771067
226.834114514,-17746630.626907468
226.835228095,242970020.44586524
226.836341676,-10807789.081864437
226.837455257,-237362275.38360086
226.838568839,-87201739.55669264
226.83968242,98210531.70698097
226.840796001,297932229.3426751
226.841909582,96757976.88624428
226.843023163,15724418.021063467
226.844136744,209392571.09224975
226.845250325,300389314.1117928
226.846363906,36809001.096353546
226.847477487,30026695.638568904
226.848591068,279031356.94081545
226.849704649,205113400.41977915
226.85081823,40585584.04924546
226.851931811,-109829122.01234527
226.853045392,-223980194.10373026
226.854158973,-61824148.947043836
226.855272555,-177021540.10644665
226.856386136,-216929374.02099767
226.857499717,158589320.33145595
226.858613298,142920792.68069687
226.859726879,-22979305.55609907
226.86084046,58403207.17361537
226.861954041,-38775164.597882554
226.863067622,-186340115.69355723
226.864181203,-48090109.94520901
226.865294784,103472067.33286019
226.866408365,244275229.5275534
226.867521946,230350324.95649874
226.868635527,83317125.61686026
226.869749108,74957819.63462348
226.870862689,111489707.78083177
226.871976271,31425275.582553662
226.873089852,-122760822.59169507
226.874203433,834911769.3875422
226.875317014,1814063583.3100753
226.876430595,1115529997.0938756
226.877544176,736754056.550318
226.878657757,613390151.8973535
226.879771338,233481061.56137452
226.880884919,290969172.49142605
226.8819985,306837399.814474
226.883112081,-2185367.59993382
226.884225662,-86319671.29379943
226.885339243,-81523177.9889164
226.886452824,142209958.9918799
226.887566406,903302944.1422906
226.888679987,1639648008.9036355
226.889793568,202913002.9053297
226.890907149,-207895131.24863452
226.89202073,831875757.4392717
226.893134311,1865837242.946764
226.894247892,889135623.4245871
226.895361473,-76112200.52147354
226.896475054,-128986313.60643935
226.897588635,135591898.88604265
226.898702216,222509772.5076092
226.899815797,111263447.8825468
226.900929378,60080570.11661288
226.902042959,128640455.82421017
226.90315654,-66218256.85848531
226.904270122,138009691.7243358
226.905383703,155756036.24818984
226.906497284,291832733.95476955
226.907610865,224220707.4034695
226.908724446,-222633114.25218156
226.909838027,249420695.36038768
226.910951608,404871126.47629964
226.912065189,104027321.07685164
226.91317877,96539364.00592315
226.914292351,252620488.58764452
226.915405932,-247950916.78675428
226.916519513,-292119326.62304753
226.917633094,13002997.861475391
226.918746675,156813967.72858018
226.919860256,-95764995.79990435
226.920973838,66383594.118213914
226.922087419,-50597398.26557343
226.923201,-26876575.277305126
226.924314581,-47158605.797129855
226.925428162,-44448279.00667256
226.926541743,-213346238.49625137
226.927655324,68194025.18796262
226.928768905,69370855.37590832
226.929882486,-74473828.8057422
226.930996067,-109125150.29397711
226.932109648,-178776532.49472657
226.933223229,-218938093.58107588
226.93433681,-118108861.63173978
226.935450391,83534730.20456813
226.936563972,-53997374.61935714
226.937677554,-214434898.76855013
226.938791135,-264757987.71276116
226.939904716,-259177548.59489104
226.941018297,-89203993.63905083
226.942131878,10067088.444680398
226.943245459,-169109021.5304599
226.94435904,-262440435.47302622
226.945472621,-137444442.16069624
226.946586202,-95447324.43144004
226.947699783,-240166657.30384287
226.948813364,-381082494.04499596
226.949926945,-158752425.45960233
226.951040526,10638452.06395478
226.952154107,105522692.64614187
226.953267688,168108269.38175434
226.95438127,2958325.594197166
226.955494851,65389260.27733285
226.956608432,148134656.8625513
226.957722013,159100575.99500617
226.958835594,312145979.95398664
226.959949175,176591478.17973998
226.961062756,-245108978.04261693
226.962176337,-311391332.5074434
226.963289918,-56504757.81018919
226.964403499,-6211320.02668152
226.96551708,-48850529.164793536
226.966630661,62879906.538794994
226.967744242,321211397.7857414
226.968857823,467540018.34017986
226.969971404,375634598.956872
226.971084986,95423241.39985587
226.972198567,-31676897.68698217
226.973312148,-179711396.2896267
226.974425729,26240414.87159846
226.97553931,123290393.14691359
226.976652891,205727019.73852065
226.977766472,50353296.44306038
226.978880053,7040440.320675736
226.979993634,2473217.7903715675
226.981107215,-8073136.841677285
226.982220796,-173425114.86193505
226.983334377,-340183810.02720535
226.984447958,31475342.334671196
226.985561539,127202310.9818065
226.98667512,-162057094.55545795
226.987788702,-591698289.1652353
226.988902283,74344308.31706876
226.990015864,-22563647.469982307
226.991129445,-51958777.5238036
226.992243026,317292527.53088963
226.993356607,403623965.9487998
226.994470188,76462966.82103139
226.995583769,360047981.65696454
226.99669735,174834255.47865963
226.997810931,-24955849.46142699
226.998924512,-317049685.83857715
227.000038093,-77206908.95929
227.001151674,147971177.28578708
227.002265255,20961366.01137201
227.003378836,-178289707.8457647
227.004492418,-167362708.12476304
227.005605999,-412933922.0624039
227.00671958,-263549033.54027852
227.007833161,79591963.9026059
227.008946742,-9221733.602126747
227.010060323,-100048113.29094055
227.011173904,-102731711.02054101
227.012287485,-127321509.00154424
227.013401066,-32043776.857454434
227.014514647,-42617405.944940954
227.015628228,-97661862.21711262
227.016741809,-181499625.36688235
227.01785539,-209109095.66280857
227.018968971,-83455527.60202885
227.020082553,283428784.5313936
227.021196134,245964688.80822682
227.022309715,19436026.366359808
227.023423296,-59708540.63669027
227.024536877,-394233549.38727266
227.025650458,-257917171.98301205
227.026764039,100316200.80014405
227.02787762,-4155882.541587002
227.028991201,-129737012.98970155
227.030104782,-122262386.2213203
227.031218363,-147154059.93091834
227.032331944,84983046.26283544
227.033445525,363516896.5399205
227.034559106,440898870.04988176
227.035672687,274555591.82408977
227.036786269,-89028644.22693607
227.03789985,-280419504.92161393
227.039013431,-190015217.1063374
227.040127012,110998895.47481589
227.041240593,86692800.3042805
227.042354174,-166747545.45080087
227.043467755,-188068097.90719303
227.044581336,53164961.708114035
227.045694917,390037239.56589884
227.046808498,228886650.39331105
227.047922079,-21791827.025600113
227.04903566,-97941175.52282573
227.050149241,-223493.3229227141
227.051262822,122525349.47396782
227.052376403,145528511.7227198
227.053489985,216571963.66354853
227.054603566,-28971650.55948428
227.055717147,-164812257.17705354
227.056830728,-261277298.6796817
227.057944309,-205332545.09515443
227.05905789,-124238385.29150254
227.060171471,-92499959.88428952
227.061285052,-32484402.171062242
227.062398633,18252142.584244657
227.063512214,106700231.43115598
227.064625795,14466166.354947079
227.065739376,-71313657.13533683
227.066852957,10957421.86421276
227.067966538,337585207.1393439
227.069080119,141595128.42628294
227.070193701,-148270488.79341343
227.071307282,201336345.63445204
227.072420863,224223749.2117158
227.073534444,-271679365.4451741
227.074648025,-507056703.75490856
227.075761606,-124362917.25644688
227.076875187,-175016236.1480088
227.077988768,-289530392.1828861
227.079102349,-58312124.462414734
227.08021593,-15343589.124780124
227.081329511,54058039.72678029
227.082443092,131445246.52873598
227.083556673,288331041.7009266
227.084670254,166103787.71596184
227.085783835,-26723153.929070503
227.086897417,125706823.15955922
227.088010998,303246450.9379804
227.089124579,-255599630.82890192
227.09023816,-322622969.004872
227.091351741,-104417544.24078518
227.092465322,49182185.511466935
227.093578903,-146469767.8542431
227.094692484,-103216693.84544337
227.095806065,-169650374.86070582
227.096919646,-198261460.6296434
227.098033227,-228441451.07869133
227.099146808,-236709729.82623756
227.100260389,-207167431.19565862
227.10137397,-1458205.7963269313
227.102487551,50018844.47648577
227.103601133,-19799978.768979985
227.104714714,72526218.90232994
227.105828295,45185300.365539126
227.106941876,49012409.81900881
227.108055457,44702604.2098551
227.109169038,-44916395.86954703
227.110282619,-47894326.32775789
227.1113962,-170970133.25260296
227.112509781,-86995588.99759193
227.113623362,98008674.63586071
227.114736943,94250068.67121941
227.115850524,159597109.22268692
227.116964105,222857333.2215638
227.118077686,12379628.551881196
227.119191267,-57470144.67989402
227.120304849,59447029.46617237
227.12141843,-74108229.1879882
227.122532011,-6357201.412412584
227.123645592,26041362.438609783
227.124759173,-132423571.93054833
227.125872754,-146359263.8796752
227.126986335,118599802.03653966
227.128099916,60559004.55008924
227.129213497,-49649513.18426956
227.130327078,126785711.49989699
227.131440659,354082510.25616753
227.13255424,135121473.1256098
227.133667821,-360110290.94988394
227.134781402,-386551891.59905434
227.135894983,-61119843.12706271
227.137008565,-301083328.7243147
227.138122146,-406458577.73153454
227.139235727,-145920061.17369223
227.140349308,162319196.02067545
227.141462889,237226460.8204001
227.14257647,57108678.375080116
227.143690051,-97882729.36694445
227.144803632,-59974082.669502534
227.145917213,-37892707.568885826
227.147030794,188717495.65896288
227.148144375,222182062.99926108
227.149257956,-50968530.729286104
227.150371537,-160784712.99537247
227.151485118,-198715585.04562768
227.1525987,-161137262.47335622
227.153712281,-93606304.94084257
227.154825862,-458317143.0711465
227.155939443,-206424146.23579836
227.157053024,113450101.90262611
227.158166605,333257450.78959227
227.159280186,19838097.988051236
227.160393767,-319844181.6009548
227.161507348,-223287093.9556526
227.162620929,-234910216.39805436
227.16373451,50822141.210581556
227.164848091,252272217.13953114
227.165961672,146867676.74801695
227.167075253,-30408618.266018305
227.168188834,-34611108.78530883
227.169302416,179704839.59505367
227.170415997,170751350.5019591
227.171529578,51307366.396999605
227.172643159,77102391.63286164
227.17375674,8907048.894470716
227.174870321,-33678882.72435943
227.175983902,-175395087.4682111
227.177097483,-303631440.5383468
227.178211064,-54885562.23997375
227.179324645,212567409.80056193
227.180438226,273474134.60255444
227.181551807,79661048.44723105
227.182665388,45123557.73733826
227.183778969,116297741.37193662
227.18489255,-76032016.64897034
227.186006132,-142521557.46196645
227.187119713,-268230747.91493985
227.188233294,-115690528.05666178
227.189346875,124602009.4179915
227.190460456,2820265.662328568
227.191574037,-129941497.216247
227.192687618,-235700455.01845795
227.193801199,-328763179.6079208
227.19491478,-291127641.4239881
227.196028361,-148169718.0593025
227.197141942,-191289425.58870742
